touchpoint_id,customer_id,campaign_id,interaction_timestamp,interaction_date,touchpoint_order,total_customer_touchpoints,channel_type,utm_source,utm_medium,utm_campaign,consumer_stage,device_type,session_duration_sec,touchpoint_clicks,touchpoint_impressions,survey_engagement_rating,survey_sentiment_rating,survey_cross_channel_influence_rating,survey_perceived_value_rating,survey_effectiveness_rating,touchpoint_marketing_cost
TP2177,C025,CMP07,2024-05-20 10:19:00,2024-05-20,7,9,Email,email,email,CMP07_email,Conversion,Tablet,749,3,182,0.66,-0.1,0.95,0.12,0.24,1.2
TP1948,C025,CMP05,2024-06-02 16:38:00,2024-06-02,8,9,Social,social_media,paid_social,CMP05_email,Consideration,Tablet,330,6,167,0.8,-0.12,0.41,0.8,0.16,2.15
TP1248,C025,CMP13,2024-06-27 02:51:00,2024-06-27,9,9,Social,social_media,paid_social,CMP13_social_media,Conversion,Tablet,995,1,66,0.39,-0.77,0.93,0.37,0.16,0.62
TP517,C026,CMP01,2024-03-11 11:41:00,2024-03-11,1,5,Social,social_media,paid_social,CMP01_email,Awareness,Mobile,843,0,122,0.68,0.84,0.87,0.77,0.0,4.62
TP1957,C026,CMP18,2024-04-24 17:47:00,2024-04-24,2,5,In-Store,offline_store,offline,CMP18_influencer,Consideration,Tablet,838,5,24,0.61,-0.75,0.74,0.18,0.51,2.89
TP2341,C026,CMP03,2024-05-23 05:59:00,2024-05-23,3,5,In-Store,offline_store,offline,CMP03_influencer,Awareness,Tablet,674,2,186,0.5,0.25,0.29,0.85,0.42,8.97
TP1326,C026,CMP11,2024-06-09 19:07:00,2024-06-09,4,5,Web,website,web_referral,CMP11_display,Conversion,Desktop,58,6,133,0.02,-0.71,0.52,0.07,0.26,7.89
TP1191,C026,CMP09,2024-06-14 02:26:00,2024-06-14,5,5,In-Store,offline_store,offline,CMP09_social_media,Retention,Tablet,599,7,180,0.44,-0.17,0.42,0.72,0.95,9.2
TP2411,C027,CMP06,2024-03-15 17:47:00,2024-03-15,1,5,Email,email,email,CMP06_display,Consideration,Tablet,292,8,145,0.14,0.1,0.19,0.41,0.03,2.04
TP2401,C027,CMP08,2024-03-28 08:12:00,2024-03-28,2,5,Email,email,email,CMP08_search,Conversion,Tablet,403,5,9,0.34,0.52,0.76,0.72,0.14,2.65
TP437,C027,CMP18,2024-04-17 10:38:00,2024-04-17,3,5,Social,social_media,paid_social,CMP18_influencer,Conversion,Desktop,163,3,113,0.18,-0.49,0.1,0.04,0.44,2.69
TP1831,C027,CMP17,2024-04-19 01:54:00,2024-04-19,4,5,In-Store,offline_store,offline,CMP17_display,Conversion,Mobile,583,8,40,0.46,-0.94,0.33,0.03,0.97,7.1
TP2365,C027,CMP12,2024-06-13 21:31:00,2024-06-13,5,5,Social,social_media,paid_social,CMP12_influencer,Awareness,Mobile,614,2,93,0.34,0.31,0.33,0.48,0.22,8.87
TP956,C028,CMP16,2024-03-19 16:58:00,2024-03-19,1,5,In-Store,offline_store,offline,CMP16_social_media,Retention,Mobile,431,8,28,0.67,-0.2,0.97,0.75,0.75,0.52
TP152,C028,CMP19,2024-04-01 05:40:00,2024-04-01,2,5,Social,social_media,paid_social,CMP19_social_media,Conversion,Desktop,1104,5,110,0.81,0.34,0.43,0.95,0.71,6.24
TP1206,C028,CMP09,2024-05-02 17:16:00,2024-05-02,3,5,Social,social_media,paid_social,CMP09_social_media,Retention,Desktop,600,5,100,0.68,0.15,0.22,0.35,0.49,1.97
TP1234,C028,CMP15,2024-05-12 06:49:00,2024-05-12,4,5,Web,website,web_referral,CMP15_display,Conversion,Desktop,957,0,44,0.83,0.45,0.42,0.86,0.31,1.25
TP221,C028,CMP04,2024-05-22 20:27:00,2024-05-22,5,5,In-Store,offline_store,offline,CMP04_display,Consideration,Desktop,141,1,85,0.84,-0.58,0.38,0.66,0.88,7.35
TP1861,C029,CMP04,2024-03-09 22:47:00,2024-03-09,1,8,Email,email,email,CMP04_display,Consideration,Tablet,396,3,182,0.24,0.95,0.84,0.42,0.89,8.89
TP2330,C029,CMP07,2024-03-14 06:59:00,2024-03-14,2,8,Mobile,mobile_app,mobile_push,CMP07_email,Awareness,Tablet,800,3,12,0.85,-0.74,0.76,0.5,0.61,4.63
TP2167,C029,CMP12,2024-04-08 21:20:00,2024-04-08,3,8,Mobile,mobile_app,mobile_push,CMP12_influencer,Awareness,Tablet,540,1,94,0.6,-0.66,0.63,0.18,0.66,1.81
TP2042,C029,CMP04,2024-04-17 09:40:00,2024-04-17,4,8,Mobile,mobile_app,mobile_push,CMP04_display,Conversion,Mobile,278,10,127,0.89,-0.27,0.01,0.38,0.59,8.52
TP1555,C029,CMP04,2024-05-18 20:44:00,2024-05-18,5,8,Email,email,email,CMP04_display,Conversion,Mobile,166,0,193,0.67,0.44,0.37,0.01,0.43,5.11
TP205,C029,CMP11,2024-05-23 05:38:00,2024-05-23,6,8,Mobile,mobile_app,mobile_push,CMP11_display,Awareness,Tablet,401,1,61,0.73,-0.64,0.29,0.8,0.22,8.49
TP846,C029,CMP15,2024-06-10 13:48:00,2024-06-10,7,8,Mobile,mobile_app,mobile_push,CMP15_display,Retention,Desktop,385,8,174,0.28,-0.29,0.63,0.58,0.7,5.83
TP1805,C029,CMP10,2024-06-26 13:10:00,2024-06-26,8,8,Social,social_media,paid_social,CMP10_email,Consideration,Desktop,631,3,185,0.53,0.5,0.83,0.98,0.0,7.69
TP1103,C030,CMP17,2024-04-30 21:16:00,2024-04-30,1,1,Social,social_media,paid_social,CMP17_display,Retention,Desktop,1195,3,139,0.91,0.58,0.97,0.68,0.61,0.8
TP2247,C031,CMP16,2024-04-11 18:39:00,2024-04-11,1,2,In-Store,offline_store,offline,CMP16_social_media,Awareness,Desktop,1029,9,197,0.45,0.89,0.69,0.23,0.13,8.09
TP1301,C031,CMP03,2024-05-23 09:12:00,2024-05-23,2,2,Email,email,email,CMP03_influencer,Consideration,Mobile,50,3,107,0.19,-0.72,1.0,0.9,0.36,2.86
TP2460,C032,CMP10,2024-04-06 15:13:00,2024-04-06,1,2,Web,website,web_referral,CMP10_email,Retention,Tablet,856,10,130,0.84,0.39,0.42,0.54,0.26,9.67
TP1652,C032,CMP19,2024-06-19 20:30:00,2024-06-19,2,2,Web,website,web_referral,CMP19_social_media,Retention,Desktop,63,0,189,0.65,-0.4,0.24,0.71,1.0,3.06
TP158,C033,CMP01,2024-03-22 06:12:00,2024-03-22,1,4,Email,email,email,CMP01_email,Retention,Tablet,537,3,161,0.15,0.13,0.25,0.43,0.13,2.38
TP2332,C033,CMP03,2024-04-06 11:08:00,2024-04-06,2,4,Mobile,mobile_app,mobile_push,CMP03_influencer,Retention,Desktop,115,2,73,0.18,-0.61,0.16,0.68,0.03,2.19
TP420,C033,CMP16,2024-04-07 19:33:00,2024-04-07,3,4,Email,email,email,CMP16_social_media,Consideration,Mobile,406,10,153,0.22,-0.68,0.45,0.17,0.24,2.42
TP694,C033,CMP19,2024-04-27 18:23:00,2024-04-27,4,4,Social,social_media,paid_social,CMP19_social_media,Retention,Tablet,547,7,167,0.07,0.83,0.31,0.61,0.94,3.15
TP2029,C034,CMP01,2024-03-15 02:09:00,2024-03-15,1,6,Email,email,email,CMP01_email,Awareness,Mobile,862,3,79,0.2,0.5,0.41,0.85,0.61,5.02
TP1819,C034,CMP03,2024-03-15 03:55:00,2024-03-15,2,6,Email,email,email,CMP03_influencer,Consideration,Tablet,812,2,155,0.29,-0.09,0.63,0.59,0.63,3.5
TP1171,C034,CMP10,2024-05-21 19:15:00,2024-05-21,3,6,Mobile,mobile_app,mobile_push,CMP10_email,Retention,Mobile,589,4,153,0.36,-0.5,0.56,0.99,0.18,7.03
TP1048,C034,CMP09,2024-05-26 18:17:00,2024-05-26,4,6,Email,email,email,CMP09_social_media,Awareness,Desktop,891,5,12,0.47,0.32,0.53,0.54,0.61,6.75
TP1259,C034,CMP18,2024-06-15 23:37:00,2024-06-15,5,6,Web,website,web_referral,CMP18_influencer,Retention,Desktop,1198,8,82,0.65,0.65,0.57,0.36,0.71,3.89
TP1119,C034,CMP19,2024-06-17 14:45:00,2024-06-17,6,6,In-Store,offline_store,offline,CMP19_social_media,Retention,Tablet,1122,9,38,0.84,-0.35,0.35,0.89,0.6,3.34
TP169,C035,CMP11,2024-04-13 08:39:00,2024-04-13,1,7,Social,social_media,paid_social,CMP11_display,Retention,Mobile,913,5,130,0.99,0.88,0.3,0.59,0.2,8.84
TP2593,C035,CMP10,2024-04-19 12:00:00,2024-04-19,2,7,Email,email,email,CMP10_email,Awareness,Desktop,245,1,29,0.91,-0.0,0.15,0.16,0.71,6.24
TP1394,C035,CMP07,2024-04-21 02:09:00,2024-04-21,3,7,Mobile,mobile_app,mobile_push,CMP07_email,Conversion,Mobile,504,2,198,0.9,-0.21,0.97,0.29,0.24,1.25
TP717,C035,CMP16,2024-05-14 19:53:00,2024-05-14,4,7,In-Store,offline_store,offline,CMP16_social_media,Consideration,Mobile,350,9,179,0.72,0.64,0.46,0.09,0.4,7.59
TP974,C035,CMP14,2024-05-18 16:43:00,2024-05-18,5,7,Mobile,mobile_app,mobile_push,CMP14_email,Consideration,Tablet,1033,5,38,1.0,0.62,0.99,0.3,0.12,5.03
TP451,C035,CMP09,2024-06-05 11:33:00,2024-06-05,6,7,Social,social_media,paid_social,CMP09_social_media,Consideration,Desktop,1080,9,109,0.71,-0.11,0.04,0.87,0.54,9.87
TP081,C035,CMP12,2024-06-25 04:48:00,2024-06-25,7,7,Mobile,mobile_app,mobile_push,CMP12_influencer,Retention,Mobile,678,3,49,0.93,0.19,0.12,0.38,0.4,5.93
TP1747,C036,CMP08,2024-03-01 04:12:00,2024-03-01,1,6,Web,website,web_referral,CMP08_search,Conversion,Desktop,865,9,59,0.79,-0.64,0.69,0.52,0.86,6.3
TP526,C036,CMP15,2024-03-31 05:02:00,2024-03-31,2,6,Mobile,mobile_app,mobile_push,CMP15_display,Consideration,Desktop,252,1,47,0.36,0.93,0.0,0.44,0.54,1.61
TP1883,C036,CMP04,2024-04-28 04:22:00,2024-04-28,3,6,Social,social_media,paid_social,CMP04_display,Conversion,Mobile,1116,8,121,0.86,-0.66,0.39,0.62,0.13,9.28
TP1304,C036,CMP02,2024-05-25 20:11:00,2024-05-25,4,6,Mobile,mobile_app,mobile_push,CMP02_email,Conversion,Mobile,80,0,174,0.76,0.87,0.65,0.59,0.2,8.22
TP751,C036,CMP04,2024-06-02 11:47:00,2024-06-02,5,6,Mobile,mobile_app,mobile_push,CMP04_display,Retention,Tablet,408,7,53,0.34,0.33,0.54,0.56,0.56,2.58
TP206,C036,CMP19,2024-06-05 22:00:00,2024-06-05,6,6,Email,email,email,CMP19_social_media,Awareness,Tablet,99,3,77,0.72,0.3,0.89,0.36,0.08,2.93
TP2295,C037,CMP06,2024-03-06 20:50:00,2024-03-06,1,6,Email,email,email,CMP06_display,Retention,Desktop,99,1,191,0.29,-0.03,0.37,0.49,0.37,1.21
TP366,C037,CMP12,2024-03-17 01:12:00,2024-03-17,2,6,Web,website,web_referral,CMP12_influencer,Retention,Desktop,489,10,69,0.96,-0.93,0.7,0.43,0.57,3.02
TP760,C037,CMP14,2024-03-19 22:08:00,2024-03-19,3,6,Mobile,mobile_app,mobile_push,CMP14_email,Retention,Desktop,548,4,114,0.53,0.13,0.46,0.6,0.58,6.65
TP2584,C037,CMP09,2024-04-16 07:06:00,2024-04-16,4,6,Mobile,mobile_app,mobile_push,CMP09_social_media,Retention,Desktop,446,0,184,0.56,0.36,0.23,0.25,0.29,4.68
TP465,C037,CMP08,2024-05-09 10:28:00,2024-05-09,5,6,Mobile,mobile_app,mobile_push,CMP08_search,Retention,Tablet,584,10,121,0.36,-0.84,0.33,0.05,0.07,0.56
TP2193,C037,CMP03,2024-05-31 11:17:00,2024-05-31,6,6,Mobile,mobile_app,mobile_push,CMP03_influencer,Consideration,Mobile,312,5,178,0.3,-0.71,0.05,0.29,0.11,8.0
TP430,C038,CMP04,2024-03-17 07:39:00,2024-03-17,1,6,Email,email,email,CMP04_display,Retention,Desktop,427,3,20,0.15,-0.29,0.92,0.51,0.64,9.47
TP1376,C038,CMP16,2024-04-23 15:17:00,2024-04-23,2,6,Email,email,email,CMP16_social_media,Conversion,Tablet,926,6,42,0.44,0.8,0.57,0.49,0.69,1.51
TP2185,C038,CMP03,2024-04-26 01:22:00,2024-04-26,3,6,Web,website,web_referral,CMP03_influencer,Retention,Tablet,480,3,191,0.17,-0.85,0.09,0.75,0.46,5.68
TP1467,C038,CMP08,2024-04-30 09:12:00,2024-04-30,4,6,In-Store,offline_store,offline,CMP08_search,Awareness,Tablet,82,10,30,0.07,0.23,0.41,0.8,0.41,6.3
TP1518,C038,CMP11,2024-06-07 17:29:00,2024-06-07,5,6,Web,website,web_referral,CMP11_display,Consideration,Mobile,884,0,136,0.06,-0.96,0.2,0.57,0.42,2.07
TP1346,C038,CMP11,2024-06-13 01:58:00,2024-06-13,6,6,Email,email,email,CMP11_display,Retention,Mobile,1037,9,70,0.1,-0.58,0.58,0.93,0.79,7.35
TP873,C039,CMP05,2024-03-04 00:42:00,2024-03-04,1,13,Email,email,email,CMP05_email,Consideration,Mobile,610,7,27,0.77,0.24,0.34,0.73,0.26,9.32
TP2255,C039,CMP13,2024-03-23 00:07:00,2024-03-23,2,13,Social,social_media,paid_social,CMP13_social_media,Conversion,Mobile,479,6,113,0.29,0.18,0.96,0.75,0.02,1.81
TP654,C039,CMP13,2024-03-26 09:40:00,2024-03-26,3,13,In-Store,offline_store,offline,CMP13_social_media,Awareness,Mobile,544,2,102,0.63,0.37,0.94,0.05,0.85,1.68
TP810,C039,CMP01,2024-03-31 06:08:00,2024-03-31,4,13,Web,website,web_referral,CMP01_email,Consideration,Desktop,1055,1,133,0.06,0.29,0.8,0.72,0.36,6.36
TP1236,C039,CMP17,2024-04-10 07:02:00,2024-04-10,5,13,Email,email,email,CMP17_display,Consideration,Desktop,134,6,76,0.87,-0.72,0.98,0.23,0.68,3.38
TP513,C039,CMP09,2024-04-17 05:05:00,2024-04-17,6,13,Web,website,web_referral,CMP09_social_media,Retention,Mobile,178,9,73,0.75,0.25,0.92,0.07,0.43,7.06
TP1448,C039,CMP07,2024-05-03 15:39:00,2024-05-03,7,13,Social,social_media,paid_social,CMP07_email,Retention,Mobile,263,10,46,0.48,0.26,0.11,0.63,0.39,6.2
TP339,C039,CMP04,2024-05-16 20:57:00,2024-05-16,8,13,In-Store,offline_store,offline,CMP04_display,Retention,Desktop,64,6,31,0.76,0.22,0.2,0.95,0.01,7.5
TP2040,C039,CMP19,2024-05-19 03:37:00,2024-05-19,9,13,Social,social_media,paid_social,CMP19_social_media,Consideration,Desktop,291,3,88,0.09,-0.5,0.43,0.85,0.98,3.61
TP2351,C039,CMP08,2024-06-04 09:36:00,2024-06-04,10,13,In-Store,offline_store,offline,CMP08_search,Retention,Tablet,411,4,48,0.8,-0.16,0.89,0.26,0.83,5.35
TP2009,C039,CMP16,2024-06-15 18:42:00,2024-06-15,11,13,Web,website,web_referral,CMP16_social_media,Conversion,Desktop,473,6,80,0.13,-0.13,0.02,0.74,0.17,1.25
TP1909,C039,CMP17,2024-06-22 21:13:00,2024-06-22,12,13,Social,social_media,paid_social,CMP17_display,Consideration,Desktop,518,8,42,0.81,0.84,0.8,0.87,0.74,6.53
TP1052,C039,CMP17,2024-06-29 00:26:00,2024-06-29,13,13,Mobile,mobile_app,mobile_push,CMP17_display,Consideration,Desktop,116,8,16,0.55,0.53,0.17,0.13,0.93,6.14
TP2213,C040,CMP19,2024-03-10 02:57:00,2024-03-10,1,6,Social,social_media,paid_social,CMP19_social_media,Conversion,Tablet,664,9,48,0.59,0.71,0.82,0.69,0.56,0.82
TP2211,C040,CMP11,2024-03-22 09:17:00,2024-03-22,2,6,Email,email,email,CMP11_display,Awareness,Tablet,685,2,39,0.09,-0.58,0.92,0.71,0.62,9.9
TP1792,C040,CMP19,2024-04-03 03:29:00,2024-04-03,3,6,Mobile,mobile_app,mobile_push,CMP19_social_media,Conversion,Tablet,255,5,167,0.24,-0.75,0.97,0.66,0.81,6.43
TP2176,C040,CMP10,2024-04-17 17:16:00,2024-04-17,4,6,Mobile,mobile_app,mobile_push,CMP10_email,Conversion,Mobile,1187,0,39,0.5,-0.24,0.62,0.86,0.81,7.89
TP2202,C040,CMP17,2024-04-19 20:57:00,2024-04-19,5,6,In-Store,offline_store,offline,CMP17_display,Consideration,Mobile,393,8,91,0.84,0.92,0.49,0.84,0.02,8.8
TP1302,C040,CMP13,2024-05-02 02:53:00,2024-05-02,6,6,In-Store,offline_store,offline,CMP13_social_media,Consideration,Desktop,286,8,148,0.36,0.12,0.89,0.48,0.83,6.01
TP126,C041,CMP05,2024-03-26 02:57:00,2024-03-26,1,6,Web,website,web_referral,CMP05_email,Awareness,Tablet,963,9,106,0.15,0.98,0.25,0.8,0.68,3.63
TP2527,C041,CMP08,2024-04-08 16:17:00,2024-04-08,2,6,In-Store,offline_store,offline,CMP08_search,Conversion,Tablet,1124,9,56,0.11,-0.77,0.25,0.52,0.91,2.04
TP1817,C041,CMP04,2024-04-13 23:37:00,2024-04-13,3,6,Mobile,mobile_app,mobile_push,CMP04_display,Consideration,Desktop,547,9,120,0.17,-0.12,0.46,0.95,0.78,3.45
TP959,C041,CMP03,2024-05-20 11:22:00,2024-05-20,4,6,Mobile,mobile_app,mobile_push,CMP03_influencer,Consideration,Mobile,305,7,94,0.2,0.79,0.2,0.9,0.7,7.87
TP2472,C041,CMP10,2024-05-30 07:38:00,2024-05-30,5,6,Email,email,email,CMP10_email,Consideration,Desktop,479,3,174,0.2,-0.49,0.8,0.59,0.63,2.02
TP151,C041,CMP09,2024-06-22 01:56:00,2024-06-22,6,6,Social,social_media,paid_social,CMP09_social_media,Conversion,Tablet,200,8,188,0.88,0.47,0.11,0.6,0.48,1.19
TP187,C042,CMP05,2024-04-02 06:39:00,2024-04-02,1,7,Web,website,web_referral,CMP05_email,Conversion,Mobile,1067,10,23,0.18,-0.33,0.18,0.64,0.56,4.61
TP1907,C042,CMP13,2024-04-03 07:09:00,2024-04-03,2,7,Web,website,web_referral,CMP13_social_media,Conversion,Mobile,404,0,144,0.49,-0.68,0.69,0.8,0.12,4.08
TP1421,C042,CMP08,2024-04-06 12:09:00,2024-04-06,3,7,Mobile,mobile_app,mobile_push,CMP08_search,Conversion,Mobile,302,7,117,0.77,0.39,0.04,0.13,0.95,7.45
TP813,C042,CMP11,2024-04-21 01:31:00,2024-04-21,4,7,Social,social_media,paid_social,CMP11_display,Consideration,Tablet,759,3,191,0.69,-0.26,0.42,0.78,0.43,6.75
TP1815,C042,CMP14,2024-05-28 00:32:00,2024-05-28,5,7,Web,website,web_referral,CMP14_email,Retention,Tablet,838,2,4,0.92,-0.64,0.85,0.87,0.18,6.77
TP1266,C042,CMP05,2024-06-03 21:19:00,2024-06-03,6,7,Email,email,email,CMP05_email,Conversion,Mobile,826,1,130,0.37,-0.27,0.18,0.22,0.49,6.4
TP1456,C042,CMP10,2024-06-24 21:57:00,2024-06-24,7,7,Email,email,email,CMP10_email,Retention,Tablet,525,2,60,0.65,-0.64,0.15,0.2,0.8,5.05
TP706,C043,CMP17,2024-03-16 13:15:00,2024-03-16,1,2,Mobile,mobile_app,mobile_push,CMP17_display,Awareness,Desktop,307,1,167,0.06,-0.97,0.03,0.27,0.95,9.65
TP1126,C043,CMP19,2024-04-04 14:39:00,2024-04-04,2,2,Web,website,web_referral,CMP19_social_media,Awareness,Tablet,113,10,110,0.16,0.65,0.79,0.65,0.55,5.22
TP1923,C044,CMP02,2024-03-12 22:14:00,2024-03-12,1,5,In-Store,offline_store,offline,CMP02_email,Awareness,Tablet,242,3,3,0.85,-0.69,0.93,0.21,0.01,7.53
TP223,C044,CMP02,2024-03-31 16:47:00,2024-03-31,2,5,In-Store,offline_store,offline,CMP02_email,Conversion,Desktop,212,7,170,0.78,0.57,0.78,0.62,0.7,2.0
TP707,C044,CMP01,2024-04-28 20:48:00,2024-04-28,3,5,Mobile,mobile_app,mobile_push,CMP01_email,Consideration,Tablet,395,10,156,0.2,0.78,0.78,0.81,0.83,3.45
TP098,C044,CMP18,2024-06-07 13:21:00,2024-06-07,4,5,Web,website,web_referral,CMP18_influencer,Consideration,Tablet,897,7,135,0.21,0.21,0.01,0.38,0.12,2.25
TP903,C044,CMP06,2024-06-18 03:16:00,2024-06-18,5,5,Mobile,mobile_app,mobile_push,CMP06_display,Awareness,Tablet,460,2,103,0.32,-0.48,0.82,0.61,0.0,8.64
TP216,C045,CMP15,2024-03-25 19:17:00,2024-03-25,1,3,Social,social_media,paid_social,CMP15_display,Consideration,Desktop,129,0,142,0.63,-0.83,0.68,0.94,0.04,8.04
TP2231,C045,CMP15,2024-04-08 07:48:00,2024-04-08,2,3,Mobile,mobile_app,mobile_push,CMP15_display,Awareness,Mobile,347,6,110,0.83,0.01,0.28,0.43,0.51,7.2
TP2243,C045,CMP19,2024-05-05 14:01:00,2024-05-05,3,3,Web,website,web_referral,CMP19_social_media,Retention,Mobile,1146,2,146,0.19,0.15,0.51,0.18,0.93,9.38
TP1850,C046,CMP15,2024-04-14 22:50:00,2024-04-14,1,7,Web,website,web_referral,CMP15_display,Conversion,Desktop,1176,5,69,0.89,-0.05,0.92,0.41,0.61,4.89
TP973,C046,CMP14,2024-04-20 20:03:00,2024-04-20,2,7,Social,social_media,paid_social,CMP14_email,Consideration,Mobile,182,9,51,0.43,-0.15,0.15,0.2,0.12,2.18
TP2268,C046,CMP11,2024-05-16 21:20:00,2024-05-16,3,7,Email,email,email,CMP11_display,Conversion,Tablet,152,8,38,0.99,-0.56,0.17,0.5,0.06,1.21
TP459,C046,CMP16,2024-05-20 20:43:00,2024-05-20,4,7,Mobile,mobile_app,mobile_push,CMP16_social_media,Conversion,Tablet,914,1,96,0.51,0.66,0.46,0.37,0.62,2.06
TP1170,C046,CMP09,2024-05-28 17:05:00,2024-05-28,5,7,Web,website,web_referral,CMP09_social_media,Retention,Desktop,192,3,59,0.06,-0.35,0.57,0.34,0.28,1.36
TP2476,C046,CMP04,2024-05-30 21:31:00,2024-05-30,6,7,In-Store,offline_store,offline,CMP04_display,Conversion,Mobile,155,7,136,0.19,-0.69,0.13,0.2,0.49,3.18
TP2425,C046,CMP19,2024-06-24 12:55:00,2024-06-24,7,7,Social,social_media,paid_social,CMP19_social_media,Retention,Desktop,116,7,190,0.27,-0.23,0.13,0.88,0.77,5.39
TP922,C047,CMP05,2024-03-04 19:54:00,2024-03-04,1,8,Mobile,mobile_app,mobile_push,CMP05_email,Awareness,Mobile,876,7,75,0.26,-0.08,0.12,0.58,0.98,7.1
TP642,C047,CMP04,2024-03-20 19:20:00,2024-03-20,2,8,In-Store,offline_store,offline,CMP04_display,Consideration,Tablet,1058,8,181,0.99,-0.5,0.21,0.06,0.93,5.11
TP1958,C047,CMP16,2024-03-29 17:39:00,2024-03-29,3,8,Web,website,web_referral,CMP16_social_media,Conversion,Tablet,547,4,107,1.0,-0.98,0.55,0.94,0.55,5.28
TP578,C047,CMP12,2024-03-30 14:19:00,2024-03-30,4,8,In-Store,offline_store,offline,CMP12_influencer,Consideration,Desktop,903,10,26,0.08,-0.44,0.49,0.49,0.99,4.46
TP1180,C047,CMP09,2024-04-04 22:09:00,2024-04-04,5,8,Social,social_media,paid_social,CMP09_social_media,Awareness,Mobile,1031,5,185,0.78,-0.96,0.67,0.85,0.53,3.2
TP1498,C047,CMP18,2024-04-13 12:26:00,2024-04-13,6,8,In-Store,offline_store,offline,CMP18_influencer,Awareness,Mobile,1034,0,70,0.95,0.07,0.58,0.65,0.65,8.44
TP2130,C047,CMP04,2024-04-17 21:53:00,2024-04-17,7,8,Web,website,web_referral,CMP04_display,Retention,Tablet,940,7,66,0.65,0.52,0.9,0.39,0.02,2.93
TP1341,C047,CMP04,2024-05-09 07:03:00,2024-05-09,8,8,In-Store,offline_store,offline,CMP04_display,Retention,Tablet,78,6,164,0.35,-0.71,0.54,0.98,0.6,9.65
TP1188,C048,CMP08,2024-04-15 21:12:00,2024-04-15,1,3,Email,email,email,CMP08_search,Retention,Tablet,842,6,45,0.0,-0.82,0.91,0.65,0.24,9.1
TP159,C048,CMP12,2024-04-26 14:53:00,2024-04-26,2,3,In-Store,offline_store,offline,CMP12_influencer,Retention,Tablet,392,0,156,0.52,-0.59,0.26,0.99,0.95,2.39
TP615,C048,CMP18,2024-05-19 14:48:00,2024-05-19,3,3,Mobile,mobile_app,mobile_push,CMP18_influencer,Retention,Tablet,596,6,187,0.05,-0.02,0.26,0.33,0.03,2.97
TP039,C049,CMP11,2024-03-08 11:33:00,2024-03-08,1,4,In-Store,offline_store,offline,CMP11_display,Retention,Desktop,857,9,84,0.24,-0.76,0.48,0.91,0.57,3.24
TP1640,C049,CMP09,2024-03-28 17:18:00,2024-03-28,2,4,Web,website,web_referral,CMP09_social_media,Consideration,Mobile,1187,1,173,0.38,0.32,0.25,0.92,0.28,5.78
TP1627,C049,CMP08,2024-05-02 03:26:00,2024-05-02,3,4,Mobile,mobile_app,mobile_push,CMP08_search,Awareness,Mobile,393,9,148,0.95,-0.99,0.04,0.83,0.75,4.53
TP453,C049,CMP09,2024-06-01 12:30:00,2024-06-01,4,4,Mobile,mobile_app,mobile_push,CMP09_social_media,Awareness,Tablet,1065,7,145,0.7,0.52,0.35,0.32,0.3,7.43
TP2618,C050,CMP13,2024-05-31 09:18:00,2024-05-31,1,3,In-Store,offline_store,offline,CMP13_social_media,Consideration,Mobile,168,0,98,0.91,-0.81,0.18,0.64,0.22,7.43
TP085,C050,CMP02,2024-06-05 10:17:00,2024-06-05,2,3,Email,email,email,CMP02_email,Retention,Tablet,1072,4,33,0.95,0.17,0.8,0.93,0.5,9.63
TP2413,C050,CMP12,2024-06-21 07:32:00,2024-06-21,3,3,Social,social_media,paid_social,CMP12_influencer,Conversion,Tablet,457,2,104,0.8,-0.14,0.04,0.71,0.28,2.37
TP1106,C051,CMP08,2024-03-02 23:49:00,2024-03-02,1,8,Web,website,web_referral,CMP08_search,Awareness,Mobile,1096,4,106,0.22,-0.28,0.31,0.48,0.56,6.88
TP1039,C051,CMP11,2024-04-02 20:38:00,2024-04-02,2,8,Web,website,web_referral,CMP11_display,Consideration,Tablet,434,7,13,0.85,0.14,0.71,0.51,0.23,4.51
TP051,C051,CMP11,2024-04-13 11:46:00,2024-04-13,3,8,Social,social_media,paid_social,CMP11_display,Retention,Tablet,234,2,93,0.5,0.68,0.28,0.76,0.8,2.61
TP1154,C051,CMP04,2024-04-20 10:59:00,2024-04-20,4,8,Social,social_media,paid_social,CMP04_display,Conversion,Tablet,421,7,16,0.34,-0.97,0.4,0.93,0.52,8.21
TP1713,C051,CMP19,2024-05-03 14:21:00,2024-05-03,5,8,Email,email,email,CMP19_social_media,Consideration,Desktop,169,2,71,0.43,-0.28,0.01,0.03,0.61,0.81
TP545,C051,CMP14,2024-05-14 23:59:00,2024-05-14,6,8,Web,website,web_referral,CMP14_email,Retention,Desktop,719,3,66,0.35,-0.11,0.3,0.96,0.7,7.87
TP433,C051,CMP13,2024-05-21 20:50:00,2024-05-21,7,8,Mobile,mobile_app,mobile_push,CMP13_social_media,Conversion,Tablet,879,7,90,0.45,0.82,0.06,0.47,0.44,3.84
TP1554,C051,CMP01,2024-06-08 19:46:00,2024-06-08,8,8,Web,website,web_referral,CMP01_email,Retention,Tablet,618,0,81,0.3,-0.47,0.49,0.39,0.01,7.74
TP195,C052,CMP14,2024-04-30 16:15:00,2024-04-30,1,4,Web,website,web_referral,CMP14_email,Retention,Mobile,225,4,6,0.71,0.13,0.49,0.35,0.18,1.53
