date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend
2024-03-28,Meta Ads,Search,Fintech,UK,196595,2614,0.0133,0.38,993.32
2024-09-24,Meta Ads,Search,E-commerce,UK,14028,342,0.0244,1.89,646.38
2024-03-21,Google Ads,Display,Healthcare,Canada,77964,2915,0.0374,3.38,9852.7
2024-04-12,Google Ads,Search,Fintech,UK,102677,3131,0.0305,3.67,11490.77
2024-12-29,Google Ads,Search,Fintech,Germany,137737,3925,0.0285,0.9,3532.5
2024-05-05,Google Ads,Shopping,EdTech,USA,93534,3544,0.0379,0.95,3366.8
2024-06-17,Google Ads,Video,Fintech,Australia,127475,7342,0.0576,2.34,17180.28
2024-09-09,Google Ads,Display,SaaS,USA,82700,2679,0.0324,0.86,2303.94
2024-05-19,TikTok Ads,Shopping,E-commerce,UK,96432,7155,0.0742,0.35,2504.25
2024-12-06,TikTok Ads,Shopping,SaaS,USA,154656,6557,0.0424,0.4,2622.8
2024-06-22,Google Ads,Video,Healthcare,UK,115415,3866,0.0335,3.29,12719.14
2024-09-14,Google Ads,Search,E-commerce,Canada,157963,5607,0.0355,0.88,4934.16
2024-06-06,Meta Ads,Video,Fintech,Canada,133684,2018,0.0151,1.72,3470.96
2024-01-05,Google Ads,Shopping,Healthcare,UAE,20091,956,0.0476,3.41,3259.96
2024-12-19,Google Ads,Display,E-commerce,Canada,126946,6728,0.053,2.31,15541.68
2024-12-30,TikTok Ads,Search,Healthcare,Germany,8311,476,0.0573,1.61,766.36
2024-04-26,Google Ads,Video,Healthcare,UK,140091,7242,0.0517,2.52,18249.84
2024-05-16,TikTok Ads,Shopping,E-commerce,Canada,140121,4778,0.0341,0.86,4109.08
2024-07-31,Meta Ads,Display,Fintech,UK,159301,6738,0.0423,2.18,14688.84
2024-01-16,TikTok Ads,Shopping,SaaS,Germany,88940,4384,0.0493,0.32,1402.88
2024-08-04,Meta Ads,Search,Fintech,Canada,194287,5032,0.0259,0.85,4277.2
2024-02-08,TikTok Ads,Search,Healthcare,India,17911,1148,0.0641,1.15,1320.2
2024-07-22,Meta Ads,Display,SaaS,UK,9909,170,0.0172,1.86,316.2
2024-01-18,TikTok Ads,Search,E-commerce,India,168616,6508,0.0386,1.02,6638.16
2024-09-29,Meta Ads,Shopping,Healthcare,Germany,139346,4096,0.0294,0.62,2539.52
2024-03-15,Meta Ads,Search,Fintech,UK,98740,1589,0.0161,2.09,3321.01
2024-06-02,TikTok Ads,Video,EdTech,India,26471,1890,0.0714,0.94,1776.6
2024-07-25,Meta Ads,Display,Healthcare,USA,174048,3846,0.0221,1.74,6692.04
2024-04-01,Meta Ads,Search,Healthcare,Australia,8877,230,0.026,0.76,174.8
2024-05-13,Meta Ads,Shopping,EdTech,Germany,32488,919,0.0283,1.93,1773.67
2024-11-10,Google Ads,Search,Healthcare,USA,77968,3001,0.0385,2.85,8552.85
2024-07-31,TikTok Ads,Video,Fintech,UAE,10156,474,0.0467,0.31,146.94
2024-03-23,Meta Ads,Display,Fintech,UK,63676,1757,0.0276,1.16,2038.12
2024-06-29,Google Ads,Video,EdTech,UAE,93545,2974,0.0318,1.16,3449.84
2024-02-18,Meta Ads,Display,EdTech,India,8671,156,0.018,1.46,227.76
2024-04-06,Meta Ads,Video,Fintech,USA,95930,1554,0.0162,0.72,1118.88
2024-07-23,Google Ads,Display,E-commerce,Australia,73683,3757,0.051,3.32,12473.24
2024-07-17,Meta Ads,Shopping,SaaS,India,152932,6591,0.0431,1.25,8238.75
2024-03-01,TikTok Ads,Shopping,SaaS,UAE,125354,6179,0.0493,0.35,2162.65
2024-09-06,Google Ads,Shopping,E-commerce,Canada,193613,9157,0.0473,2.79,25548.03
2024-11-25,Google Ads,Display,EdTech,Australia,158138,2846,0.018,2.04,5805.84
2024-06-28,Google Ads,Video,Healthcare,UAE,134814,2804,0.0208,1.91,5355.64
2024-02-19,Google Ads,Search,E-commerce,Australia,102366,2589,0.0253,1.59,4116.51
2024-05-24,Meta Ads,Display,Healthcare,Canada,159044,2385,0.015,1.65,3935.25
2024-04-22,TikTok Ads,Shopping,EdTech,USA,35932,1440,0.0401,0.91,1310.4
2024-04-01,TikTok Ads,Display,EdTech,Australia,116561,4231,0.0363,1.0,4231.0
2024-07-07,Meta Ads,Shopping,Fintech,Australia,8608,100,0.0117,0.58,58.0
2024-08-19,Meta Ads,Search,E-commerce,UAE,19284,642,0.0333,1.57,1007.94
2024-03-07,Meta Ads,Display,Fintech,India,161764,2652,0.0164,0.99,2625.48
2024-12-11,TikTok Ads,Video,Fintech,Germany,116045,6660,0.0574,0.35,2331.0
2024-06-06,Meta Ads,Shopping,E-commerce,UK,61395,2038,0.0332,2.36,4809.68
2024-04-02,Google Ads,Shopping,EdTech,UAE,119183,5041,0.0423,3.38,17038.58
2024-10-04,Meta Ads,Search,E-commerce,UAE,26747,1099,0.0411,1.14,1252.86
2024-12-16,Meta Ads,Display,EdTech,Germany,157898,3094,0.0196,2.39,7394.66
2024-06-27,Meta Ads,Search,Healthcare,USA,49456,801,0.0162,1.86,1489.86
2024-02-17,Google Ads,Video,SaaS,Canada,150213,5242,0.0349,3.15,16512.3
2024-01-07,Google Ads,Shopping,EdTech,USA,73305,3635,0.0496,2.48,9014.8
2024-06-22,TikTok Ads,Display,Fintech,UK,187663,10790,0.0575,0.69,7445.1
2024-10-31,TikTok Ads,Display,Healthcare,USA,85066,5903,0.0694,1.3,7673.9
2024-02-05,Google Ads,Shopping,EdTech,USA,12045,255,0.0212,2.02,515.1
2024-05-08,Google Ads,Video,Fintech,UAE,77796,3703,0.0476,2.67,9887.01
2024-02-05,TikTok Ads,Shopping,Fintech,UK,90443,3789,0.0419,0.57,2159.73
2024-03-17,Meta Ads,Display,E-commerce,Canada,52838,660,0.0125,1.78,1174.8
2024-06-13,Meta Ads,Video,E-commerce,Australia,61284,1574,0.0257,1.52,2392.48
2024-01-02,Meta Ads,Search,Healthcare,India,163624,4368,0.0267,1.28,5591.04
2024-06-08,Meta Ads,Display,Healthcare,UK,194674,3601,0.0185,1.45,5221.45
2024-09-17,Meta Ads,Search,Healthcare,India,15485,196,0.0127,1.54,301.84
2024-03-17,Google Ads,Search,Fintech,Germany,138154,9518,0.0689,2.22,21129.96
2024-05-29,TikTok Ads,Video,Fintech,USA,76922,2669,0.0347,1.32,3523.08
2024-08-12,Google Ads,Shopping,EdTech,Germany,13947,718,0.0515,1.56,1120.08
2024-11-08,Google Ads,Display,EdTech,Germany,199164,6671,0.0335,3.19,21280.49
2024-09-21,Meta Ads,Shopping,E-commerce,Canada,138018,1683,0.0122,1.03,1733.49
2024-03-03,Meta Ads,Shopping,Fintech,UAE,161408,1581,0.0098,1.11,1754.91
2024-10-29,TikTok Ads,Shopping,E-commerce,Germany,130811,8895,0.068,0.32,2846.4
2024-06-27,Meta Ads,Display,EdTech,UAE,140460,2753,0.0196,0.51,1404.03
2024-03-21,Meta Ads,Shopping,EdTech,Canada,119731,2969,0.0248,0.56,1662.64
2024-10-12,Meta Ads,Search,E-commerce,USA,61437,1087,0.0177,2.23,2424.01
2024-08-29,Google Ads,Search,E-commerce,UAE,37827,2072,0.0548,0.81,1678.32
2024-06-24,Google Ads,Display,SaaS,Germany,180848,5515,0.0305,3.32,18309.8
2024-02-19,Google Ads,Video,Fintech,UAE,30545,1728,0.0566,1.73,2989.44
2024-07-26,TikTok Ads,Shopping,Fintech,UAE,21643,1142,0.0528,1.03,1176.26
2024-02-06,Meta Ads,Display,Healthcare,UK,58164,936,0.0161,0.88,823.68
2024-04-09,Meta Ads,Shopping,Fintech,UAE,69102,1354,0.0196,1.61,2179.94
2024-08-01,TikTok Ads,Shopping,Fintech,UK,164852,6445,0.0391,1.64,10569.8
2024-10-24,Google Ads,Shopping,Fintech,India,149064,5724,0.0384,1.32,7555.68
2024-07-06,Meta Ads,Shopping,E-commerce,UK,80888,2070,0.0256,0.74,1531.8
2024-12-16,Meta Ads,Display,SaaS,USA,21471,753,0.0351,1.79,1347.87
2024-05-05,Meta Ads,Shopping,Healthcare,India,160182,4901,0.0306,1.02,4999.02
2024-04-01,TikTok Ads,Display,EdTech,Canada,30226,1196,0.0396,1.46,1746.16
2024-07-12,Google Ads,Search,SaaS,Australia,146677,7597,0.0518,1.42,10787.74
2024-06-24,Meta Ads,Shopping,Healthcare,UAE,74859,1661,0.0222,1.35,2242.35
2024-05-02,Google Ads,Display,SaaS,Australia,127232,3867,0.0304,2.95,11407.65
2024-12-21,Google Ads,Video,SaaS,UK,83243,2821,0.0339,3.03,8547.63
2024-05-20,Meta Ads,Shopping,EdTech,UAE,85846,2274,0.0265,0.43,977.82
2024-02-03,TikTok Ads,Display,Healthcare,USA,150227,8683,0.0578,1.7,14761.1
2024-07-30,Google Ads,Display,Healthcare,Canada,50411,1320,0.0262,2.68,3537.6
2024-01-17,Google Ads,Shopping,Fintech,UK,100552,3861,0.0384,1.91,7374.51
2024-07-02,Google Ads,Display,Fintech,UAE,32428,603,0.0186,1.61,970.83
2024-11-13,Google Ads,Search,Healthcare,USA,84517,1664,0.0197,2.4,3993.6
2024-03-21,Meta Ads,Shopping,EdTech,Germany,160091,4210,0.0263,1.07,4504.7
2024-06-23,Google Ads,Search,EdTech,UK,158778,7256,0.0457,1.5,10884.0
2024-04-16,Google Ads,Search,Healthcare,Germany,145284,8121,0.0559,2.66,21601.86
2024-02-04,Meta Ads,Shopping,E-commerce,Germany,82665,2521,0.0305,0.64,1613.44
2024-07-21,TikTok Ads,Shopping,Fintech,UK,157973,12227,0.0774,0.53,6480.31
2024-04-09,TikTok Ads,Display,Fintech,India,48898,3193,0.0653,0.89,2841.77
2024-03-08,Google Ads,Search,SaaS,USA,185923,7827,0.0421,3.68,28803.36
2024-08-20,TikTok Ads,Search,Healthcare,Canada,89688,6583,0.0734,0.34,2238.22
2024-08-15,TikTok Ads,Search,Fintech,Canada,15273,464,0.0304,0.77,357.28
2024-03-10,Google Ads,Shopping,SaaS,Australia,71107,2936,0.0413,2.67,7839.12
2024-06-30,Google Ads,Shopping,SaaS,UAE,79681,2916,0.0366,2.34,6823.44
2024-03-19,Meta Ads,Video,Healthcare,UK,102148,1205,0.0118,1.31,1578.55
2024-06-27,Meta Ads,Search,Fintech,UK,115540,1686,0.0146,1.58,2663.88
2024-06-13,Google Ads,Video,E-commerce,UAE,16766,846,0.0505,2.46,2081.16
2024-02-07,Google Ads,Display,E-commerce,Germany,96931,5844,0.0603,1.12,6545.28
2024-01-10,Meta Ads,Search,SaaS,UK,175574,6935,0.0395,0.69,4785.15
2024-12-08,TikTok Ads,Shopping,EdTech,Australia,175330,8766,0.05,0.73,6399.18
2024-12-30,Google Ads,Shopping,E-commerce,UAE,45225,2211,0.0489,0.91,2012.01
2024-09-04,Meta Ads,Shopping,Fintech,India,79992,1055,0.0132,1.52,1603.6
2024-09-17,Meta Ads,Display,EdTech,Australia,23113,228,0.0099,0.6,136.8
2024-07-31,Meta Ads,Search,EdTech,Germany,39754,1164,0.0293,1.35,1571.4
2024-08-16,Google Ads,Shopping,SaaS,UAE,89383,5631,0.063,3.67,20665.77
2024-02-08,TikTok Ads,Search,EdTech,USA,128900,10273,0.0797,0.84,8629.32
2024-08-18,Google Ads,Display,EdTech,Canada,179159,6593,0.0368,2.23,14702.39
2024-03-30,TikTok Ads,Display,SaaS,India,15739,1205,0.0766,0.46,554.3
2024-03-20,Meta Ads,Shopping,Fintech,Australia,25243,580,0.023,1.98,1148.4
2024-06-07,TikTok Ads,Video,Fintech,Canada,196745,13240,0.0673,1.63,21581.2
2024-11-22,Meta Ads,Search,E-commerce,Germany,23186,512,0.0221,2.11,1080.32
2024-10-26,Google Ads,Shopping,SaaS,USA,189480,6290,0.0332,3.55,22329.5
2024-11-11,Meta Ads,Video,Fintech,UK,112518,1597,0.0142,1.08,1724.76
2024-08-12,Google Ads,Video,E-commerce,USA,116789,6586,0.0564,2.69,17716.34
2024-04-26,TikTok Ads,Search,SaaS,Germany,42575,2188,0.0514,1.8,3938.4
2024-07-23,TikTok Ads,Video,Fintech,Canada,51557,2882,0.0559,1.25,3602.5
2024-01-06,Meta Ads,Video,Healthcare,Australia,131681,1725,0.0131,0.79,1362.75
2024-05-11,Google Ads,Search,SaaS,Canada,89833,4536,0.0505,3.74,16964.64
2024-12-09,Meta Ads,Shopping,Fintech,USA,116161,4379,0.0377,1.77,7750.83
2024-01-09,Google Ads,Search,SaaS,Australia,53544,1670,0.0312,1.41,2354.7
2024-12-13,Meta Ads,Shopping,Fintech,Canada,107126,3631,0.0339,1.08,3921.48
2024-10-29,Google Ads,Shopping,EdTech,USA,182395,8517,0.0467,3.45,29383.65
2024-10-15,Meta Ads,Video,SaaS,USA,39253,1122,0.0286,1.25,1402.5
2024-02-26,TikTok Ads,Search,E-commerce,Canada,109794,3886,0.0354,1.61,6256.46
2024-11-09,Google Ads,Video,E-commerce,UAE,27612,963,0.0349,3.3,3177.9
2024-10-13,Meta Ads,Search,E-commerce,India,61994,1847,0.0298,0.8,1477.6
2024-10-05,Google Ads,Search,E-commerce,UAE,48953,2447,0.05,1.11,2716.17
2024-04-18,Google Ads,Search,E-commerce,Germany,13484,382,0.0284,1.34,511.88
2024-11-16,TikTok Ads,Display,EdTech,UK,13255,709,0.0535,1.32,935.88
2024-11-08,Meta Ads,Video,EdTech,Australia,162889,4658,0.0286,1.11,5170.38
2024-10-28,TikTok Ads,Shopping,Healthcare,UAE,21972,1915,0.0872,1.05,2010.75
2024-08-20,TikTok Ads,Shopping,SaaS,Canada,186136,13885,0.0746,0.95,13190.75
2024-04-28,Google Ads,Display,Healthcare,UAE,135171,5231,0.0387,1.78,9311.18
2024-03-27,Meta Ads,Search,Fintech,India,176656,2897,0.0164,1.87,5417.39
2024-02-06,Google Ads,Display,Healthcare,USA,51678,2966,0.0574,2.58,7652.28
2024-08-11,Meta Ads,Search,SaaS,Germany,26491,423,0.016,0.95,401.85
2024-09-15,Meta Ads,Shopping,Healthcare,UK,174862,3846,0.022,0.45,1730.7
2024-10-13,Meta Ads,Video,E-commerce,Germany,77353,1895,0.0245,1.69,3202.55
2024-03-17,Meta Ads,Shopping,EdTech,UAE,108726,2968,0.0273,2.32,6885.76
2024-06-28,Google Ads,Search,Fintech,UK,196883,10119,0.0514,1.48,14976.12
2024-12-23,Google Ads,Search,EdTech,UAE,180627,8074,0.0447,1.58,12756.92
2024-02-25,Google Ads,Video,SaaS,India,85196,2572,0.0302,2.29,5889.88
2024-03-18,Google Ads,Video,E-commerce,Australia,74098,1911,0.0258,2.85,5446.35
2024-01-07,TikTok Ads,Search,Healthcare,UK,166711,13670,0.082,1.5,20505.0
2024-09-18,Google Ads,Video,Healthcare,UAE,141501,6452,0.0456,2.97,19162.44
2024-03-30,Google Ads,Video,Fintech,UAE,81303,4154,0.0511,1.95,8100.3
2024-01-13,TikTok Ads,Shopping,SaaS,India,83871,6382,0.0761,1.05,6701.1
2024-11-05,Meta Ads,Video,Healthcare,Germany,178013,1886,0.0106,1.14,2150.04
2024-09-10,Meta Ads,Search,EdTech,India,160341,2228,0.0139,0.86,1916.08
2024-06-15,Google Ads,Shopping,E-commerce,USA,138135,7721,0.0559,1.66,12816.86
2024-10-09,Meta Ads,Display,E-commerce,Germany,72500,1341,0.0185,1.55,2078.55
2024-01-28,TikTok Ads,Display,Healthcare,India,104626,9144,0.0874,1.1,10058.4
2024-11-04,Google Ads,Shopping,Fintech,India,70107,4045,0.0577,2.72,11002.4
2024-02-22,Meta Ads,Search,EdTech,USA,63952,1451,0.0227,2.24,3250.24
2024-04-05,Meta Ads,Shopping,E-commerce,UK,43148,979,0.0227,1.11,1086.69
2024-03-06,Google Ads,Shopping,SaaS,UAE,193326,12334,0.0638,1.28,15787.52
2024-01-22,Meta Ads,Search,Fintech,USA,80507,2318,0.0288,0.71,1645.78
2024-01-27,Meta Ads,Search,Fintech,Canada,128556,4910,0.0382,0.88,4320.8
2024-08-10,Meta Ads,Search,Healthcare,UK,29055,912,0.0314,1.47,1340.64
2024-04-03,Meta Ads,Video,SaaS,UAE,172517,3191,0.0185,1.81,5775.71
2024-01-18,Meta Ads,Video,Fintech,Canada,84712,1473,0.0174,2.27,3343.71
2024-12-02,Google Ads,Video,Fintech,India,115760,2558,0.0221,3.19,8160.02
2024-04-16,Google Ads,Search,Fintech,Germany,187831,7306,0.0389,1.37,10009.22
2024-01-18,Meta Ads,Video,Fintech,UK,72278,2421,0.0335,1.29,3123.09
2024-10-21,Google Ads,Search,EdTech,USA,121107,3148,0.026,2.39,7523.72
2024-08-19,Google Ads,Shopping,Fintech,India,112930,2427,0.0215,0.95,2305.65
2024-12-14,Google Ads,Video,SaaS,Canada,94767,4662,0.0492,2.9,13519.8
2024-10-28,TikTok Ads,Display,E-commerce,India,189933,13295,0.07,1.03,13693.85
2024-09-21,Meta Ads,Shopping,Fintech,Canada,17281,793,0.0459,1.18,935.74
2024-03-11,Google Ads,Video,Fintech,UK,41388,964,0.0233,3.04,2930.56
2024-11-09,Google Ads,Shopping,EdTech,USA,52083,2781,0.0534,2.64,7341.84
2024-12-02,Google Ads,Video,E-commerce,UAE,110109,2378,0.0216,3.19,7585.82
2024-07-26,TikTok Ads,Display,Fintech,Canada,73743,1991,0.027,1.77,3524.07
2024-07-28,Google Ads,Shopping,Healthcare,Australia,79189,4315,0.0545,0.92,3969.8
2024-12-13,Meta Ads,Search,Fintech,USA,179943,4174,0.0232,2.2,9182.8
2024-03-08,Google Ads,Search,E-commerce,Canada,22414,472,0.0211,2.51,1184.72
2024-11-07,Meta Ads,Video,SaaS,Australia,107299,2585,0.0241,1.32,3412.2
2024-04-03,TikTok Ads,Shopping,SaaS,Australia,68815,3172,0.0461,0.79,2505.88
2024-10-24,Google Ads,Display,EdTech,Germany,164457,8321,0.0506,1.76,14644.96
2024-11-17,Google Ads,Display,E-commerce,India,105477,6391,0.0606,1.84,11759.44
2024-12-05,Google Ads,Video,Fintech,UK,160816,9745,0.0606,1.22,11888.9
2024-09-02,Google Ads,Display,Healthcare,UK,23904,609,0.0255,1.66,1010.94
2024-12-30,Meta Ads,Display,SaaS,USA,60448,1493,0.0247,2.29,3418.97
2024-08-24,TikTok Ads,Video,Fintech,UAE,138332,9558,0.0691,0.35,3345.3
2024-03-12,Google Ads,Video,SaaS,India,112399,3585,0.0319,3.11,11149.35
2024-02-16,Google Ads,Video,E-commerce,Germany,180069,5780,0.0321,1.47,8496.6
2024-09-27,Meta Ads,Shopping,Fintech,USA,155354,3371,0.0217,1.27,4281.17
2024-05-15,Meta Ads,Shopping,Fintech,UAE,163564,1946,0.0119,0.66,1284.36
2024-01-11,TikTok Ads,Display,Fintech,UK,146587,5995,0.0409,1.52,9112.4
2024-03-29,Google Ads,Display,Healthcare,USA,79843,2427,0.0304,1.43,3470.61
2024-10-11,Meta Ads,Video,SaaS,Canada,128245,2949,0.023,1.59,4688.91
2024-09-26,Google Ads,Shopping,Fintech,Australia,161252,8046,0.0499,3.05,24540.3
2024-01-24,TikTok Ads,Shopping,SaaS,Germany,107262,5127,0.0478,1.24,6357.48
2024-05-24,Meta Ads,Video,SaaS,Germany,22139,458,0.0207,0.43,196.94
2024-04-17,Meta Ads,Shopping,SaaS,India,30618,719,0.0235,1.27,913.13
2024-12-12,Google Ads,Search,Healthcare,Canada,78606,3914,0.0498,1.23,4814.22
2024-02-22,Google Ads,Display,SaaS,Germany,31885,1613,0.0506,1.01,1629.13
2024-08-18,TikTok Ads,Shopping,EdTech,Canada,11713,334,0.0286,1.46,487.64
2024-04-04,Meta Ads,Shopping,E-commerce,UK,26637,479,0.018,0.83,397.57
2024-07-30,Google Ads,Display,EdTech,India,44387,1886,0.0425,2.81,5299.66
2024-01-03,Meta Ads,Search,E-commerce,UK,91392,2705,0.0296,2.04,5518.2
2024-09-24,TikTok Ads,Search,EdTech,UK,31727,2233,0.0704,0.46,1027.18
2024-08-23,Meta Ads,Shopping,SaaS,Germany,154676,1624,0.0105,1.69,2744.56
2024-08-14,Meta Ads,Shopping,E-commerce,UK,122710,5129,0.0418,1.02,5231.58
2024-12-22,TikTok Ads,Search,EdTech,Canada,194117,16422,0.0846,1.33,21841.26
2024-02-03,TikTok Ads,Shopping,Healthcare,Australia,23043,1534,0.0666,1.36,2086.24
2024-02-23,Google Ads,Search,Fintech,USA,21198,703,0.0332,1.96,1377.88
2024-06-20,Meta Ads,Display,Healthcare,India,132208,3133,0.0237,1.57,4918.81
2024-02-16,Meta Ads,Shopping,Fintech,India,19040,784,0.0412,1.93,1513.12
2024-03-15,Google Ads,Display,Healthcare,India,157270,5535,0.0352,1.0,5535.0
2024-01-07,Google Ads,Video,E-commerce,UK,33433,1698,0.0508,2.93,4975.14
2024-03-27,Meta Ads,Video,Fintech,Germany,94786,2682,0.0283,1.5,4023.0
2024-04-25,Meta Ads,Display,E-commerce,Australia,144895,2158,0.0149,1.92,4143.36
2024-12-10,Meta Ads,Display,Fintech,Germany,57996,1705,0.0294,2.04,3478.2
2024-09-02,Google Ads,Shopping,Healthcare,Canada,154631,4793,0.031,3.14,15050.02
2024-02-28,Meta Ads,Video,SaaS,Germany,56209,1405,0.025,2.39,3357.95
2024-07-06,TikTok Ads,Video,SaaS,Canada,187411,15667,0.0836,0.43,6736.81
2024-09-10,Google Ads,Video,Fintech,India,46583,2319,0.0498,2.76,6400.44
2024-03-09,Meta Ads,Display,E-commerce,Canada,17438,371,0.0213,1.63,604.73
2024-03-11,Google Ads,Video,SaaS,UAE,122784,6237,0.0508,2.69,16777.53
2024-09-08,Meta Ads,Shopping,EdTech,Germany,151730,2063,0.0136,0.74,1526.62
2024-08-20,Google Ads,Search,Fintech,India,83498,3531,0.0423,1.03,3636.93
2024-10-21,TikTok Ads,Shopping,Fintech,UK,194060,11721,0.0604,1.73,20277.33
2024-03-17,Google Ads,Shopping,E-commerce,Germany,30118,951,0.0316,3.28,3119.28
2024-03-05,Meta Ads,Search,Healthcare,USA,88904,1724,0.0194,1.0,1724.0
2024-12-18,Google Ads,Display,Healthcare,Australia,119911,4592,0.0383,2.83,12995.36
2024-05-22,Meta Ads,Search,EdTech,UK,184702,5134,0.0278,2.01,10319.34
2024-04-11,Meta Ads,Video,Fintech,USA,5209,198,0.0381,0.7,138.6
2024-06-19,Meta Ads,Display,E-commerce,India,88717,816,0.0092,1.87,1525.92
2024-08-06,Google Ads,Shopping,E-commerce,India,146788,6003,0.0409,2.42,14527.26
2024-01-30,Google Ads,Video,SaaS,Australia,89052,2591,0.0291,3.66,9483.06
2024-10-29,Google Ads,Shopping,E-commerce,Germany,46971,2437,0.0519,2.04,4971.48
2024-09-26,Meta Ads,Shopping,E-commerce,UK,185419,7750,0.0418,1.38,10695.0
2024-06-27,Google Ads,Display,EdTech,UAE,36391,1684,0.0463,3.59,6045.56
2024-04-03,Google Ads,Display,EdTech,India,169575,3730,0.022,2.71,10108.3
2024-07-24,Google Ads,Video,E-commerce,UK,146656,5719,0.039,1.75,10008.25
2024-05-25,Google Ads,Display,Fintech,Germany,116972,6269,0.0536,2.83,17741.27
2024-11-17,Meta Ads,Search,SaaS,Canada,45664,516,0.0113,1.67,861.72
2024-12-15,Meta Ads,Shopping,SaaS,UK,125759,2804,0.0223,1.75,4907.0
2024-03-24,Google Ads,Shopping,EdTech,UAE,26529,1106,0.0417,1.78,1968.68
2024-12-13,TikTok Ads,Shopping,EdTech,India,114863,5766,0.0502,1.63,9398.58
2024-10-24,Meta Ads,Display,Healthcare,USA,171353,5534,0.0323,1.86,10293.24
2024-12-22,Meta Ads,Shopping,EdTech,UK,49522,1554,0.0314,1.71,2657.34
2024-05-03,Google Ads,Search,Healthcare,India,136135,7936,0.0583,1.36,10792.96
2024-05-11,Meta Ads,Video,Healthcare,UK,172108,6109,0.0355,2.28,13928.52
2024-10-24,TikTok Ads,Video,EdTech,India,193151,12168,0.063,1.13,13749.84
2024-06-21,TikTok Ads,Display,EdTech,Canada,102519,4285,0.0418,1.2,5142.0
2024-09-06,Google Ads,Shopping,Healthcare,Germany,36092,1050,0.0291,3.68,3864.0
2024-09-01,TikTok Ads,Video,EdTech,Australia,6628,261,0.0395,1.28,334.08
2024-03-23,Meta Ads,Video,SaaS,UK,28593,694,0.0243,1.58,1096.52
2024-06-03,Meta Ads,Search,EdTech,Germany,186845,4204,0.0225,1.81,7609.24
2024-08-14,Meta Ads,Search,Fintech,USA,25930,609,0.0235,0.55,334.95
2024-10-26,Google Ads,Display,Fintech,UAE,114914,3803,0.0331,2.69,10230.07
2024-09-27,Google Ads,Display,EdTech,Australia,34652,866,0.025,1.57,1359.62
2024-02-21,Google Ads,Display,EdTech,India,136585,5668,0.0415,2.89,16380.52
2024-11-23,Google Ads,Display,Healthcare,Canada,192822,6228,0.0323,3.35,20863.8
2024-12-30,Google Ads,Search,Healthcare,UK,63738,1306,0.0205,0.93,1214.58
2024-02-28,Google Ads,Search,Fintech,India,28267,1769,0.0626,2.59,4581.71
2024-04-04,Meta Ads,Display,Fintech,Australia,42606,1495,0.0351,0.77,1151.15
2024-01-22,TikTok Ads,Display,Healthcare,Canada,120409,8356,0.0694,0.96,8021.76
2024-05-04,TikTok Ads,Display,EdTech,Germany,120210,6455,0.0537,1.78,11489.9
2024-08-07,Meta Ads,Search,Healthcare,UAE,96360,3247,0.0337,0.43,1396.21
2024-04-22,TikTok Ads,Shopping,EdTech,Canada,186006,9002,0.0484,1.52,13683.04
2024-10-14,Google Ads,Shopping,E-commerce,Germany,34036,2086,0.0613,3.45,7196.7
2024-02-10,TikTok Ads,Shopping,SaaS,USA,116709,6640,0.0569,1.97,13080.8
2024-06-05,Meta Ads,Shopping,EdTech,UK,98276,2368,0.0241,1.41,3338.88
2024-09-19,Google Ads,Shopping,EdTech,UK,162353,3977,0.0245,1.45,5766.65
2024-12-05,Meta Ads,Search,SaaS,UK,129790,5697,0.0439,0.52,2962.44
2024-12-18,Google Ads,Video,Healthcare,India,184982,4772,0.0258,3.08,14697.76
2024-08-16,Google Ads,Search,Fintech,UK,166673,4733,0.0284,0.84,3975.72
2024-06-05,Google Ads,Video,EdTech,UAE,109148,3951,0.0362,1.79,7072.29
2024-12-26,Google Ads,Video,EdTech,USA,173700,7208,0.0415,2.29,16506.32
2024-04-27,Meta Ads,Video,EdTech,UAE,173001,3477,0.0201,0.95,3303.15
2024-01-29,Meta Ads,Search,Fintech,UK,56534,1079,0.0191,0.6,647.4
2024-12-15,Google Ads,Search,Healthcare,Australia,58520,3604,0.0616,1.48,5333.92
2024-09-10,Google Ads,Video,Healthcare,Canada,111071,2865,0.0258,2.83,8107.95
2024-04-08,Google Ads,Shopping,SaaS,India,153750,4920,0.032,2.98,14661.6
2024-05-02,Meta Ads,Display,SaaS,USA,108717,1435,0.0132,1.75,2511.25
2024-06-13,Google Ads,Shopping,E-commerce,India,141455,2673,0.0189,2.82,7537.86
2024-12-04,Meta Ads,Search,Healthcare,USA,158742,5778,0.0364,2.17,12538.26
2024-04-26,Meta Ads,Search,E-commerce,Germany,26845,528,0.0197,2.08,1098.24
2024-10-05,Google Ads,Video,Fintech,USA,92332,5336,0.0578,0.94,5015.84
2024-09-05,Google Ads,Search,E-commerce,India,90953,4365,0.048,3.04,13269.6
2024-09-26,Meta Ads,Shopping,SaaS,Canada,15047,368,0.0245,1.06,390.08
2024-04-12,Google Ads,Search,Healthcare,UAE,57632,1256,0.0218,1.75,2198.0
2024-10-28,TikTok Ads,Shopping,EdTech,UAE,193568,12659,0.0654,1.24,15697.16
2024-05-21,Google Ads,Video,SaaS,Germany,30343,743,0.0245,3.05,2266.15
2024-08-23,Meta Ads,Display,SaaS,Germany,6903,225,0.0326,1.92,432.0
