date	platform	campaign_type	industry	country	impressions	clicks	CTR	CPC	ad_spend
29-12-2024	Google Ads	Search	Fintech	Germany	137737	3925	0.0285	0.9	3532.5
05-05-2024	Google Ads	Shopping	EdTech	USA	93534	3544	0.0379	0.95	3366.8
17-06-2024	Google Ads	Video	Fintech	Australia	127475	7342	0.0576	2.34	17180.28
09-09-2024	Google Ads	Display	SaaS	USA	82700	2679	0.0324	0.86	2303.94
19-05-2024	TikTok Ads	Shopping	E-commerce	UK	96432	7155	0.0742	0.35	2504.25
06-12-2024	TikTok Ads	Shopping	SaaS	USA	154656	6557	0.0424	0.4	2622.8
22-06-2024	Google Ads	Video	Healthcare	UK	115415	3866	0.0335	3.29	12719.14
14-09-2024	Google Ads	Search	E-commerce	Canada	157963	5607	0.0355	0.88	4934.16
06-06-2024	Meta Ads	Video	Fintech	Canada	133684	2018	0.0151	1.72	3470.96
05-01-2024	Google Ads	Shopping	Healthcare	UAE	20091	956	0.0476	3.41	3259.96
19-12-2024	Google Ads	Display	E-commerce	Canada	126946	6728	0.053	2.31	15541.68
30-12-2024	TikTok Ads	Search	Healthcare	Germany	8311	476	0.0573	1.61	766.36
26-04-2024	Google Ads	Video	Healthcare	UK	140091	7242	0.0517	2.52	18249.84
16-05-2024	TikTok Ads	Shopping	E-commerce	Canada	140121	4778	0.0341	0.86	4109.08
31-07-2024	Meta Ads	Display	Fintech	UK	159301	6738	0.0423	2.18	14688.84
16-01-2024	TikTok Ads	Shopping	SaaS	Germany	88940	4384	0.0493	0.32	1402.88
04-08-2024	Meta Ads	Search	Fintech	Canada	194287	5032	0.0259	0.85	4277.2
08-02-2024	TikTok Ads	Search	Healthcare	India	17911	1148	0.0641	1.15	1320.2
22-07-2024	Meta Ads	Display	SaaS	UK	9909	170	0.0172	1.86	316.2
18-01-2024	TikTok Ads	Search	E-commerce	India	168616	6508	0.0386	1.02	6638.16
29-09-2024	Meta Ads	Shopping	Healthcare	Germany	139346	4096	0.0294	0.62	2539.52
15-03-2024	Meta Ads	Search	Fintech	UK	98740	1589	0.0161	2.09	3321.01
02-06-2024	TikTok Ads	Video	EdTech	India	26471	1890	0.0714	0.94	1776.6
25-07-2024	Meta Ads	Display	Healthcare	USA	174048	3846	0.0221	1.74	6692.04
01-04-2024	Meta Ads	Search	Healthcare	Australia	8877	230	0.026	0.76	174.8
13-05-2024	Meta Ads	Shopping	EdTech	Germany	32488	919	0.0283	1.93	1773.67
10-11-2024	Google Ads	Search	Healthcare	USA	77968	3001	0.0385	2.85	8552.85
31-07-2024	TikTok Ads	Video	Fintech	UAE	10156	474	0.0467	0.31	146.94
23-03-2024	Meta Ads	Display	Fintech	UK	63676	1757	0.0276	1.16	2038.12
29-06-2024	Google Ads	Video	EdTech	UAE	93545	2974	0.0318	1.16	3449.84
18-02-2024	Meta Ads	Display	EdTech	India	8671	156	0.018	1.46	227.76
06-04-2024	Meta Ads	Video	Fintech	USA	95930	1554	0.0162	0.72	1118.88
23-07-2024	Google Ads	Display	E-commerce	Australia	73683	3757	0.051	3.32	12473.24
17-07-2024	Meta Ads	Shopping	SaaS	India	152932	6591	0.0431	1.25	8238.75
01-03-2024	TikTok Ads	Shopping	SaaS	UAE	125354	6179	0.0493	0.35	2162.65
06-09-2024	Google Ads	Shopping	E-commerce	Canada	193613	9157	0.0473	2.79	25548.03
25-11-2024	Google Ads	Display	EdTech	Australia	158138	2846	0.018	2.04	5805.84
28-06-2024	Google Ads	Video	Healthcare	UAE	134814	2804	0.0208	1.91	5355.64
19-02-2024	Google Ads	Search	E-commerce	Australia	102366	2589	0.0253	1.59	4116.51
24-05-2024	Meta Ads	Display	Healthcare	Canada	159044	2385	0.015	1.65	3935.25
22-04-2024	TikTok Ads	Shopping	EdTech	USA	35932	1440	0.0401	0.91	1310.4
01-04-2024	TikTok Ads	Display	EdTech	Australia	116561	4231	0.0363	1	4231
07-07-2024	Meta Ads	Shopping	Fintech	Australia	8608	100	0.0117	0.58	58
19-08-2024	Meta Ads	Search	E-commerce	UAE	19284	642	0.0333	1.57	1007.94
07-03-2024	Meta Ads	Display	Fintech	India	161764	2652	0.0164	0.99	2625.48
11-12-2024	TikTok Ads	Video	Fintech	Germany	116045	6660	0.0574	0.35	2331
06-06-2024	Meta Ads	Shopping	E-commerce	UK	61395	2038	0.0332	2.36	4809.68
02-04-2024	Google Ads	Shopping	EdTech	UAE	119183	5041	0.0423	3.38	17038.58
04-10-2024	Meta Ads	Search	E-commerce	UAE	26747	1099	0.0411	1.14	1252.86
16-12-2024	Meta Ads	Display	EdTech	Germany	157898	3094	0.0196	2.39	7394.66
27-06-2024	Meta Ads	Search	Healthcare	USA	49456	801	0.0162	1.86	1489.86
17-02-2024	Google Ads	Video	SaaS	Canada	150213	5242	0.0349	3.15	16512.3
07-01-2024	Google Ads	Shopping	EdTech	USA	73305	3635	0.0496	2.48	9014.8
22-06-2024	TikTok Ads	Display	Fintech	UK	187663	10790	0.0575	0.69	7445.1
31-10-2024	TikTok Ads	Display	Healthcare	USA	85066	5903	0.0694	1.3	7673.9
05-02-2024	Google Ads	Shopping	EdTech	USA	12045	255	0.0212	2.02	515.1
08-05-2024	Google Ads	Video	Fintech	UAE	77796	3703	0.0476	2.67	9887.01
05-02-2024	TikTok Ads	Shopping	Fintech	UK	90443	3789	0.0419	0.57	2159.73
17-03-2024	Meta Ads	Display	E-commerce	Canada	52838	660	0.0125	1.78	1174.8
13-06-2024	Meta Ads	Video	E-commerce	Australia	61284	1574	0.0257	1.52	2392.48
02-01-2024	Meta Ads	Search	Healthcare	India	163624	4368	0.0267	1.28	5591.04
08-06-2024	Meta Ads	Display	Healthcare	UK	194674	3601	0.0185	1.45	5221.45
17-09-2024	Meta Ads	Search	Healthcare	India	15485	196	0.0127	1.54	301.84
17-03-2024	Google Ads	Search	Fintech	Germany	138154	9518	0.0689	2.22	21129.96
29-05-2024	TikTok Ads	Video	Fintech	USA	76922	2669	0.0347	1.32	3523.08
12-08-2024	Google Ads	Shopping	EdTech	Germany	13947	718	0.0515	1.56	1120.08
08-11-2024	Google Ads	Display	EdTech	Germany	199164	6671	0.0335	3.19	21280.49
21-09-2024	Meta Ads	Shopping	E-commerce	Canada	138018	1683	0.0122	1.03	1733.49
03-03-2024	Meta Ads	Shopping	Fintech	UAE	161408	1581	0.0098	1.11	1754.91
29-10-2024	TikTok Ads	Shopping	E-commerce	Germany	130811	8895	0.068	0.32	2846.4
27-06-2024	Meta Ads	Display	EdTech	UAE	140460	2753	0.0196	0.51	1404.03
21-03-2024	Meta Ads	Shopping	EdTech	Canada	119731	2969	0.0248	0.56	1662.64
12-10-2024	Meta Ads	Search	E-commerce	USA	61437	1087	0.0177	2.23	2424.01
29-08-2024	Google Ads	Search	E-commerce	UAE	37827	2072	0.0548	0.81	1678.32
24-06-2024	Google Ads	Display	SaaS	Germany	180848	5515	0.0305	3.32	18309.8
19-02-2024	Google Ads	Video	Fintech	UAE	30545	1728	0.0566	1.73	2989.44
26-07-2024	TikTok Ads	Shopping	Fintech	UAE	21643	1142	0.0528	1.03	1176.26
06-02-2024	Meta Ads	Display	Healthcare	UK	58164	936	0.0161	0.88	823.68
09-04-2024	Meta Ads	Shopping	Fintech	UAE	69102	1354	0.0196	1.61	2179.94
01-08-2024	TikTok Ads	Shopping	Fintech	UK	164852	6445	0.0391	1.64	10569.8
24-10-2024	Google Ads	Shopping	Fintech	India	149064	5724	0.0384	1.32	7555.68
06-07-2024	Meta Ads	Shopping	E-commerce	UK	80888	2070	0.0256	0.74	1531.8
16-12-2024	Meta Ads	Display	SaaS	USA	21471	753	0.0351	1.79	1347.87
05-05-2024	Meta Ads	Shopping	Healthcare	India	160182	4901	0.0306	1.02	4999.02
01-04-2024	TikTok Ads	Display	EdTech	Canada	30226	1196	0.0396	1.46	1746.16
12-07-2024	Google Ads	Search	SaaS	Australia	146677	7597	0.0518	1.42	10787.74
24-06-2024	Meta Ads	Shopping	Healthcare	UAE	74859	1661	0.0222	1.35	2242.35
02-05-2024	Google Ads	Display	SaaS	Australia	127232	3867	0.0304	2.95	11407.65
21-12-2024	Google Ads	Video	SaaS	UK	83243	2821	0.0339	3.03	8547.63
20-05-2024	Meta Ads	Shopping	EdTech	UAE	85846	2274	0.0265	0.43	977.82
03-02-2024	TikTok Ads	Display	Healthcare	USA	150227	8683	0.0578	1.7	14761.1
30-07-2024	Google Ads	Display	Healthcare	Canada	50411	1320	0.0262	2.68	3537.6
17-01-2024	Google Ads	Shopping	Fintech	UK	100552	3861	0.0384	1.91	7374.51
02-07-2024	Google Ads	Display	Fintech	UAE	32428	603	0.0186	1.61	970.83
13-11-2024	Google Ads	Search	Healthcare	USA	84517	1664	0.0197	2.4	3993.6
21-03-2024	Meta Ads	Shopping	EdTech	Germany	160091	4210	0.0263	1.07	4504.7
23-06-2024	Google Ads	Search	EdTech	UK	158778	7256	0.0457	1.5	10884
16-04-2024	Google Ads	Search	Healthcare	Germany	145284	8121	0.0559	2.66	21601.86
04-02-2024	Meta Ads	Shopping	E-commerce	Germany	82665	2521	0.0305	0.64	1613.44
21-07-2024	TikTok Ads	Shopping	Fintech	UK	157973	12227	0.0774	0.53	6480.31
09-04-2024	TikTok Ads	Display	Fintech	India	48898	3193	0.0653	0.89	2841.77
08-03-2024	Google Ads	Search	SaaS	USA	185923	7827	0.0421	3.68	28803.36
20-08-2024	TikTok Ads	Search	Healthcare	Canada	89688	6583	0.0734	0.34	2238.22
15-08-2024	TikTok Ads	Search	Fintech	Canada	15273	464	0.0304	0.77	357.28
10-03-2024	Google Ads	Shopping	SaaS	Australia	71107	2936	0.0413	2.67	7839.12
30-06-2024	Google Ads	Shopping	SaaS	UAE	79681	2916	0.0366	2.34	6823.44
19-03-2024	Meta Ads	Video	Healthcare	UK	102148	1205	0.0118	1.31	1578.55
27-06-2024	Meta Ads	Search	Fintech	UK	115540	1686	0.0146	1.58	2663.88
13-06-2024	Google Ads	Video	E-commerce	UAE	16766	846	0.0505	2.46	2081.16
07-02-2024	Google Ads	Display	E-commerce	Germany	96931	5844	0.0603	1.12	6545.28
10-01-2024	Meta Ads	Search	SaaS	UK	175574	6935	0.0395	0.69	4785.15
08-12-2024	TikTok Ads	Shopping	EdTech	Australia	175330	8766	0.05	0.73	6399.18
30-12-2024	Google Ads	Shopping	E-commerce	UAE	45225	2211	0.0489	0.91	2012.01
04-09-2024	Meta Ads	Shopping	Fintech	India	79992	1055	0.0132	1.52	1603.6
17-09-2024	Meta Ads	Display	EdTech	Australia	23113	228	0.0099	0.6	136.8
31-07-2024	Meta Ads	Search	EdTech	Germany	39754	1164	0.0293	1.35	1571.4
16-08-2024	Google Ads	Shopping	SaaS	UAE	89383	5631	0.063	3.67	20665.77
08-02-2024	TikTok Ads	Search	EdTech	USA	128900	10273	0.0797	0.84	8629.32
18-08-2024	Google Ads	Display	EdTech	Canada	179159	6593	0.0368	2.23	14702.39
30-03-2024	TikTok Ads	Display	SaaS	India	15739	1205	0.0766	0.46	554.3
20-03-2024	Meta Ads	Shopping	Fintech	Australia	25243	580	0.023	1.98	1148.4
07-06-2024	TikTok Ads	Video	Fintech	Canada	196745	13240	0.0673	1.63	21581.2
22-11-2024	Meta Ads	Search	E-commerce	Germany	23186	512	0.0221	2.11	1080.32
26-10-2024	Google Ads	Shopping	SaaS	USA	189480	6290	0.0332	3.55	22329.5
11-11-2024	Meta Ads	Video	Fintech	UK	112518	1597	0.0142	1.08	1724.76
12-08-2024	Google Ads	Video	E-commerce	USA	116789	6586	0.0564	2.69	17716.34
26-04-2024	TikTok Ads	Search	SaaS	Germany	42575	2188	0.0514	1.8	3938.4
23-07-2024	TikTok Ads	Video	Fintech	Canada	51557	2882	0.0559	1.25	3602.5
06-01-2024	Meta Ads	Video	Healthcare	Australia	131681	1725	0.0131	0.79	1362.75
11-05-2024	Google Ads	Search	SaaS	Canada	89833	4536	0.0505	3.74	16964.64
09-12-2024	Meta Ads	Shopping	Fintech	USA	116161	4379	0.0377	1.77	7750.83
09-01-2024	Google Ads	Search	SaaS	Australia	53544	1670	0.0312	1.41	2354.7
13-12-2024	Meta Ads	Shopping	Fintech	Canada	107126	3631	0.0339	1.08	3921.48
29-10-2024	Google Ads	Shopping	EdTech	USA	182395	8517	0.0467	3.45	29383.65
15-10-2024	Meta Ads	Video	SaaS	USA	39253	1122	0.0286	1.25	1402.5
26-02-2024	TikTok Ads	Search	E-commerce	Canada	109794	3886	0.0354	1.61	6256.46
09-11-2024	Google Ads	Video	E-commerce	UAE	27612	963	0.0349	3.3	3177.9
13-10-2024	Meta Ads	Search	E-commerce	India	61994	1847	0.0298	0.8	1477.6
05-10-2024	Google Ads	Search	E-commerce	UAE	48953	2447	0.05	1.11	2716.17
18-04-2024	Google Ads	Search	E-commerce	Germany	13484	382	0.0284	1.34	511.88
16-11-2024	TikTok Ads	Display	EdTech	UK	13255	709	0.0535	1.32	935.88
08-11-2024	Meta Ads	Video	EdTech	Australia	162889	4658	0.0286	1.11	5170.38
28-10-2024	TikTok Ads	Shopping	Healthcare	UAE	21972	1915	0.0872	1.05	2010.75
20-08-2024	TikTok Ads	Shopping	SaaS	Canada	186136	13885	0.0746	0.95	13190.75
28-04-2024	Google Ads	Display	Healthcare	UAE	135171	5231	0.0387	1.78	9311.18
27-03-2024	Meta Ads	Search	Fintech	India	176656	2897	0.0164	1.87	5417.39
06-02-2024	Google Ads	Display	Healthcare	USA	51678	2966	0.0574	2.58	7652.28
11-08-2024	Meta Ads	Search	SaaS	Germany	26491	423	0.016	0.95	401.85
15-09-2024	Meta Ads	Shopping	Healthcare	UK	174862	3846	0.022	0.45	1730.7
13-10-2024	Meta Ads	Video	E-commerce	Germany	77353	1895	0.0245	1.69	3202.55
17-03-2024	Meta Ads	Shopping	EdTech	UAE	108726	2968	0.0273	2.32	6885.76
28-06-2024	Google Ads	Search	Fintech	UK	196883	10119	0.0514	1.48	14976.12
23-12-2024	Google Ads	Search	EdTech	UAE	180627	8074	0.0447	1.58	12756.92
25-02-2024	Google Ads	Video	SaaS	India	85196	2572	0.0302	2.29	5889.88
18-03-2024	Google Ads	Video	E-commerce	Australia	74098	1911	0.0258	2.85	5446.35
07-01-2024	TikTok Ads	Search	Healthcare	UK	166711	13670	0.082	1.5	20505
18-09-2024	Google Ads	Video	Healthcare	UAE	141501	6452	0.0456	2.97	19162.44
30-03-2024	Google Ads	Video	Fintech	UAE	81303	4154	0.0511	1.95	8100.3
13-01-2024	TikTok Ads	Shopping	SaaS	India	83871	6382	0.0761	1.05	6701.1
05-11-2024	Meta Ads	Video	Healthcare	Germany	178013	1886	0.0106	1.14	2150.04
10-09-2024	Meta Ads	Search	EdTech	India	160341	2228	0.0139	0.86	1916.08
15-06-2024	Google Ads	Shopping	E-commerce	USA	138135	7721	0.0559	1.66	12816.86
09-10-2024	Meta Ads	Display	E-commerce	Germany	72500	1341	0.0185	1.55	2078.55
28-01-2024	TikTok Ads	Display	Healthcare	India	104626	9144	0.0874	1.1	10058.4
04-11-2024	Google Ads	Shopping	Fintech	India	70107	4045	0.0577	2.72	11002.4
22-02-2024	Meta Ads	Search	EdTech	USA	63952	1451	0.0227	2.24	3250.24
05-04-2024	Meta Ads	Shopping	E-commerce	UK	43148	979	0.0227	1.11	1086.69
06-03-2024	Google Ads	Shopping	SaaS	UAE	193326	12334	0.0638	1.28	15787.52
22-01-2024	Meta Ads	Search	Fintech	USA	80507	2318	0.0288	0.71	1645.78
27-01-2024	Meta Ads	Search	Fintech	Canada	128556	4910	0.0382	0.88	4320.8
10-08-2024	Meta Ads	Search	Healthcare	UK	29055	912	0.0314	1.47	1340.64
03-04-2024	Meta Ads	Video	SaaS	UAE	172517	3191	0.0185	1.81	5775.71
18-01-2024	Meta Ads	Video	Fintech	Canada	84712	1473	0.0174	2.27	3343.71
02-12-2024	Google Ads	Video	Fintech	India	115760	2558	0.0221	3.19	8160.02
16-04-2024	Google Ads	Search	Fintech	Germany	187831	7306	0.0389	1.37	10009.22
18-01-2024	Meta Ads	Video	Fintech	UK	72278	2421	0.0335	1.29	3123.09
21-10-2024	Google Ads	Search	EdTech	USA	121107	3148	0.026	2.39	7523.72
19-08-2024	Google Ads	Shopping	Fintech	India	112930	2427	0.0215	0.95	2305.65
14-12-2024	Google Ads	Video	SaaS	Canada	94767	4662	0.0492	2.9	13519.8
28-10-2024	TikTok Ads	Display	E-commerce	India	189933	13295	0.07	1.03	13693.85
21-09-2024	Meta Ads	Shopping	Fintech	Canada	17281	793	0.0459	1.18	935.74
11-03-2024	Google Ads	Video	Fintech	UK	41388	964	0.0233	3.04	2930.56
09-11-2024	Google Ads	Shopping	EdTech	USA	52083	2781	0.0534	2.64	7341.84
02-12-2024	Google Ads	Video	E-commerce	UAE	110109	2378	0.0216	3.19	7585.82
26-07-2024	TikTok Ads	Display	Fintech	Canada	73743	1991	0.027	1.77	3524.07
28-07-2024	Google Ads	Shopping	Healthcare	Australia	79189	4315	0.0545	0.92	3969.8
13-12-2024	Meta Ads	Search	Fintech	USA	179943	4174	0.0232	2.2	9182.8
08-03-2024	Google Ads	Search	E-commerce	Canada	22414	472	0.0211	2.51	1184.72
07-11-2024	Meta Ads	Video	SaaS	Australia	107299	2585	0.0241	1.32	3412.2
03-04-2024	TikTok Ads	Shopping	SaaS	Australia	68815	3172	0.0461	0.79	2505.88
24-10-2024	Google Ads	Display	EdTech	Germany	164457	8321	0.0506	1.76	14644.96
17-11-2024	Google Ads	Display	E-commerce	India	105477	6391	0.0606	1.84	11759.44
05-12-2024	Google Ads	Video	Fintech	UK	160816	9745	0.0606	1.22	11888.9
02-09-2024	Google Ads	Display	Healthcare	UK	23904	609	0.0255	1.66	1010.94
30-12-2024	Meta Ads	Display	SaaS	USA	60448	1493	0.0247	2.29	3418.97
24-08-2024	TikTok Ads	Video	Fintech	UAE	138332	9558	0.0691	0.35	3345.3
12-03-2024	Google Ads	Video	SaaS	India	112399	3585	0.0319	3.11	11149.35
16-02-2024	Google Ads	Video	E-commerce	Germany	180069	5780	0.0321	1.47	8496.6
27-09-2024	Meta Ads	Shopping	Fintech	USA	155354	3371	0.0217	1.27	4281.17
15-05-2024	Meta Ads	Shopping	Fintech	UAE	163564	1946	0.0119	0.66	1284.36
11-01-2024	TikTok Ads	Display	Fintech	UK	146587	5995	0.0409	1.52	9112.4
29-03-2024	Google Ads	Display	Healthcare	USA	79843	2427	0.0304	1.43	3470.61
11-10-2024	Meta Ads	Video	SaaS	Canada	128245	2949	0.023	1.59	4688.91
26-09-2024	Google Ads	Shopping	Fintech	Australia	161252	8046	0.0499	3.05	24540.3
24-01-2024	TikTok Ads	Shopping	SaaS	Germany	107262	5127	0.0478	1.24	6357.48
24-05-2024	Meta Ads	Video	SaaS	Germany	22139	458	0.0207	0.43	196.94
17-04-2024	Meta Ads	Shopping	SaaS	India	30618	719	0.0235	1.27	913.13
12-12-2024	Google Ads	Search	Healthcare	Canada	78606	3914	0.0498	1.23	4814.22
22-02-2024	Google Ads	Display	SaaS	Germany	31885	1613	0.0506	1.01	1629.13
18-08-2024	TikTok Ads	Shopping	EdTech	Canada	11713	334	0.0286	1.46	487.64
04-04-2024	Meta Ads	Shopping	E-commerce	UK	26637	479	0.018	0.83	397.57
30-07-2024	Google Ads	Display	EdTech	India	44387	1886	0.0425	2.81	5299.66
03-01-2024	Meta Ads	Search	E-commerce	UK	91392	2705	0.0296	2.04	5518.2
24-09-2024	TikTok Ads	Search	EdTech	UK	31727	2233	0.0704	0.46	1027.18
23-08-2024	Meta Ads	Shopping	SaaS	Germany	154676	1624	0.0105	1.69	2744.56
14-08-2024	Meta Ads	Shopping	E-commerce	UK	122710	5129	0.0418	1.02	5231.58
22-12-2024	TikTok Ads	Search	EdTech	Canada	194117	16422	0.0846	1.33	21841.26
03-02-2024	TikTok Ads	Shopping	Healthcare	Australia	23043	1534	0.0666	1.36	2086.24
23-02-2024	Google Ads	Search	Fintech	USA	21198	703	0.0332	1.96	1377.88
20-06-2024	Meta Ads	Display	Healthcare	India	132208	3133	0.0237	1.57	4918.81
16-02-2024	Meta Ads	Shopping	Fintech	India	19040	784	0.0412	1.93	1513.12
15-03-2024	Google Ads	Display	Healthcare	India	157270	5535	0.0352	1	5535
07-01-2024	Google Ads	Video	E-commerce	UK	33433	1698	0.0508	2.93	4975.14
27-03-2024	Meta Ads	Video	Fintech	Germany	94786	2682	0.0283	1.5	4023
25-04-2024	Meta Ads	Display	E-commerce	Australia	144895	2158	0.0149	1.92	4143.36
10-12-2024	Meta Ads	Display	Fintech	Germany	57996	1705	0.0294	2.04	3478.2
02-09-2024	Google Ads	Shopping	Healthcare	Canada	154631	4793	0.031	3.14	15050.02
28-02-2024	Meta Ads	Video	SaaS	Germany	56209	1405	0.025	2.39	3357.95
06-07-2024	TikTok Ads	Video	SaaS	Canada	187411	15667	0.0836	0.43	6736.81
10-09-2024	Google Ads	Video	Fintech	India	46583	2319	0.0498	2.76	6400.44
09-03-2024	Meta Ads	Display	E-commerce	Canada	17438	371	0.0213	1.63	604.73
11-03-2024	Google Ads	Video	SaaS	UAE	122784	6237	0.0508	2.69	16777.53
08-09-2024	Meta Ads	Shopping	EdTech	Germany	151730	2063	0.0136	0.74	1526.62
20-08-2024	Google Ads	Search	Fintech	India	83498	3531	0.0423	1.03	3636.93
21-10-2024	TikTok Ads	Shopping	Fintech	UK	194060	11721	0.0604	1.73	20277.33
17-03-2024	Google Ads	Shopping	E-commerce	Germany	30118	951	0.0316	3.28	3119.28
05-03-2024	Meta Ads	Search	Healthcare	USA	88904	1724	0.0194	1	1724
18-12-2024	Google Ads	Display	Healthcare	Australia	119911	4592	0.0383	2.83	12995.36
22-05-2024	Meta Ads	Search	EdTech	UK	184702	5134	0.0278	2.01	10319.34
11-04-2024	Meta Ads	Video	Fintech	USA	5209	198	0.0381	0.7	138.6
19-06-2024	Meta Ads	Display	E-commerce	India	88717	816	0.0092	1.87	1525.92
06-08-2024	Google Ads	Shopping	E-commerce	India	146788	6003	0.0409	2.42	14527.26
30-01-2024	Google Ads	Video	SaaS	Australia	89052	2591	0.0291	3.66	9483.06
29-10-2024	Google Ads	Shopping	E-commerce	Germany	46971	2437	0.0519	2.04	4971.48
26-09-2024	Meta Ads	Shopping	E-commerce	UK	185419	7750	0.0418	1.38	10695
27-06-2024	Google Ads	Display	EdTech	UAE	36391	1684	0.0463	3.59	6045.56
03-04-2024	Google Ads	Display	EdTech	India	169575	3730	0.022	2.71	10108.3
24-07-2024	Google Ads	Video	E-commerce	UK	146656	5719	0.039	1.75	10008.25
25-05-2024	Google Ads	Display	Fintech	Germany	116972	6269	0.0536	2.83	17741.27
17-11-2024	Meta Ads	Search	SaaS	Canada	45664	516	0.0113	1.67	861.72
15-12-2024	Meta Ads	Shopping	SaaS	UK	125759	2804	0.0223	1.75	4907
24-03-2024	Google Ads	Shopping	EdTech	UAE	26529	1106	0.0417	1.78	1968.68
13-12-2024	TikTok Ads	Shopping	EdTech	India	114863	5766	0.0502	1.63	9398.58
24-10-2024	Meta Ads	Display	Healthcare	USA	171353	5534	0.0323	1.86	10293.24
22-12-2024	Meta Ads	Shopping	EdTech	UK	49522	1554	0.0314	1.71	2657.34
03-05-2024	Google Ads	Search	Healthcare	India	136135	7936	0.0583	1.36	10792.96
11-05-2024	Meta Ads	Video	Healthcare	UK	172108	6109	0.0355	2.28	13928.52
24-10-2024	TikTok Ads	Video	EdTech	India	193151	12168	0.063	1.13	13749.84
21-06-2024	TikTok Ads	Display	EdTech	Canada	102519	4285	0.0418	1.2	5142
06-09-2024	Google Ads	Shopping	Healthcare	Germany	36092	1050	0.0291	3.68	3864
01-09-2024	TikTok Ads	Video	EdTech	Australia	6628	261	0.0395	1.28	334.08
23-03-2024	Meta Ads	Video	SaaS	UK	28593	694	0.0243	1.58	1096.52
03-06-2024	Meta Ads	Search	EdTech	Germany	186845	4204	0.0225	1.81	7609.24
14-08-2024	Meta Ads	Search	Fintech	USA	25930	609	0.0235	0.55	334.95
26-10-2024	Google Ads	Display	Fintech	UAE	114914	3803	0.0331	2.69	10230.07
27-09-2024	Google Ads	Display	EdTech	Australia	34652	866	0.025	1.57	1359.62
21-02-2024	Google Ads	Display	EdTech	India	136585	5668	0.0415	2.89	16380.52
23-11-2024	Google Ads	Display	Healthcare	Canada	192822	6228	0.0323	3.35	20863.8
30-12-2024	Google Ads	Search	Healthcare	UK	63738	1306	0.0205	0.93	1214.58
28-02-2024	Google Ads	Search	Fintech	India	28267	1769	0.0626	2.59	4581.71
04-04-2024	Meta Ads	Display	Fintech	Australia	42606	1495	0.0351	0.77	1151.15
22-01-2024	TikTok Ads	Display	Healthcare	Canada	120409	8356	0.0694	0.96	8021.76
04-05-2024	TikTok Ads	Display	EdTech	Germany	120210	6455	0.0537	1.78	11489.9
07-08-2024	Meta Ads	Search	Healthcare	UAE	96360	3247	0.0337	0.43	1396.21
22-04-2024	TikTok Ads	Shopping	EdTech	Canada	186006	9002	0.0484	1.52	13683.04
14-10-2024	Google Ads	Shopping	E-commerce	Germany	34036	2086	0.0613	3.45	7196.7
10-02-2024	TikTok Ads	Shopping	SaaS	USA	116709	6640	0.0569	1.97	13080.8
05-06-2024	Meta Ads	Shopping	EdTech	UK	98276	2368	0.0241	1.41	3338.88
19-09-2024	Google Ads	Shopping	EdTech	UK	162353	3977	0.0245	1.45	5766.65
05-12-2024	Meta Ads	Search	SaaS	UK	129790	5697	0.0439	0.52	2962.44
18-12-2024	Google Ads	Video	Healthcare	India	184982	4772	0.0258	3.08	14697.76
16-08-2024	Google Ads	Search	Fintech	UK	166673	4733	0.0284	0.84	3975.72
05-06-2024	Google Ads	Video	EdTech	UAE	109148	3951	0.0362	1.79	7072.29
26-12-2024	Google Ads	Video	EdTech	USA	173700	7208	0.0415	2.29	16506.32
27-04-2024	Meta Ads	Video	EdTech	UAE	173001	3477	0.0201	0.95	3303.15
29-01-2024	Meta Ads	Search	Fintech	UK	56534	1079	0.0191	0.6	647.4
15-12-2024	Google Ads	Search	Healthcare	Australia	58520	3604	0.0616	1.48	5333.92
10-09-2024	Google Ads	Video	Healthcare	Canada	111071	2865	0.0258	2.83	8107.95
08-04-2024	Google Ads	Shopping	SaaS	India	153750	4920	0.032	2.98	14661.6
02-05-2024	Meta Ads	Display	SaaS	USA	108717	1435	0.0132	1.75	2511.25
13-06-2024	Google Ads	Shopping	E-commerce	India	141455	2673	0.0189	2.82	7537.86
04-12-2024	Meta Ads	Search	Healthcare	USA	158742	5778	0.0364	2.17	12538.26
26-04-2024	Meta Ads	Search	E-commerce	Germany	26845	528	0.0197	2.08	1098.24
05-10-2024	Google Ads	Video	Fintech	USA	92332	5336	0.0578	0.94	5015.84
05-09-2024	Google Ads	Search	E-commerce	India	90953	4365	0.048	3.04	13269.6
26-09-2024	Meta Ads	Shopping	SaaS	Canada	15047	368	0.0245	1.06	390.08
12-04-2024	Google Ads	Search	Healthcare	UAE	57632	1256	0.0218	1.75	2198
28-10-2024	TikTok Ads	Shopping	EdTech	UAE	193568	12659	0.0654	1.24	15697.16
21-05-2024	Google Ads	Video	SaaS	Germany	30343	743	0.0245	3.05	2266.15
23-08-2024	Meta Ads	Display	SaaS	Germany	6903	225	0.0326	1.92	432
18-02-2024	TikTok Ads	Display	SaaS	USA	194291	9248	0.0476	1.08	9987.84
09-08-2024	Meta Ads	Shopping	Healthcare	India	25704	616	0.024	1	616
31-05-2024	Google Ads	Display	Healthcare	Germany	18696	327	0.0175	2.61	853.47
16-02-2024	Meta Ads	Video	EdTech	UK	165408	1670	0.0101	1.3	2171
14-04-2024	Google Ads	Search	E-commerce	Australia	191372	11711	0.0612	2.48	29043.28
